source_name,candidate_id,model_name,feature_group,model,evaluation_level,split_regime,threshold,BA,macro_F1,false_positive,false_negative,true_positive,true_negative,near_threshold_errors,confidently_wrong_errors
autoresearch_d3_final_reader_profile,autoresearch_d3_final_reader_profile__D3_dfm_residual_gaze_only__logistic_regression,AutoResearch_D3_FinalReaderProfile,D3_dfm_residual_gaze_only,logistic_regression,reader_aggregated,leave_one_participant_out,0.85,0.75,0.7738095238095237,1,9,10,37,1,3
autoresearch_d3_final_reader_profile,autoresearch_d3_final_reader_profile__D3_dfm_residual_gaze_only__logistic_regression,AutoResearch_D3_FinalReaderProfile,D3_dfm_residual_gaze_only,logistic_regression,reader_aggregated,leave_one_participant_out,0.86,0.75,0.7738095238095237,1,9,10,37,1,3
autoresearch_d3_final_reader_profile,autoresearch_d3_final_reader_profile__D3_dfm_residual_gaze_only__logistic_regression,AutoResearch_D3_FinalReaderProfile,D3_dfm_residual_gaze_only,logistic_regression,reader_aggregated,leave_one_participant_out,0.87,0.6710526315789473,0.6845466155810983,1,12,7,37,4,3
autoresearch_d3_final_reader_profile,autoresearch_d3_final_reader_profile__D3_dfm_residual_gaze_only__logistic_regression,AutoResearch_D3_FinalReaderProfile,D3_dfm_residual_gaze_only,logistic_regression,reader_aggregated,leave_one_participant_out,0.88,0.6710526315789473,0.6845466155810983,1,12,7,37,3,3
autoresearch_d3_final_reader_profile,autoresearch_d3_final_reader_profile__D3_dfm_residual_gaze_only__logistic_regression,AutoResearch_D3_FinalReaderProfile,D3_dfm_residual_gaze_only,logistic_regression,reader_aggregated,leave_one_participant_out,0.89,0.6710526315789473,0.6845466155810983,1,12,7,37,3,3
autoresearch_d3_final_reader_profile,autoresearch_d3_final_reader_profile__D3_dfm_residual_gaze_only__logistic_regression,AutoResearch_D3_FinalReaderProfile,D3_dfm_residual_gaze_only,logistic_regression,reader_aggregated,leave_one_participant_out,0.9,0.6710526315789473,0.6845466155810983,1,12,7,37,3,3
autoresearch_d3_final_reader_profile,autoresearch_d3_final_reader_profile__D3_dfm_residual_gaze_only__logistic_regression,AutoResearch_D3_FinalReaderProfile,D3_dfm_residual_gaze_only,logistic_regression,reader_aggregated,leave_one_participant_out,0.91,0.6447368421052632,0.6512237762237763,1,13,6,37,4,3
autoresearch_d3_final_reader_profile,autoresearch_d3_final_reader_profile__D3_dfm_residual_gaze_only__logistic_regression,AutoResearch_D3_FinalReaderProfile,D3_dfm_residual_gaze_only,logistic_regression,reader_aggregated,leave_one_participant_out,0.92,0.6447368421052632,0.6512237762237763,1,13,6,37,2,3
autoresearch_d3_final_reader_profile,autoresearch_d3_final_reader_profile__D3_dfm_residual_gaze_only__logistic_regression,AutoResearch_D3_FinalReaderProfile,D3_dfm_residual_gaze_only,logistic_regression,reader_aggregated,leave_one_participant_out,0.93,0.6447368421052632,0.6512237762237763,1,13,6,37,2,3
autoresearch_d3_final_reader_profile,autoresearch_d3_final_reader_profile__D3_dfm_residual_gaze_only__logistic_regression,AutoResearch_D3_FinalReaderProfile,D3_dfm_residual_gaze_only,logistic_regression,reader_aggregated,leave_one_participant_out,0.9400000000000001,0.6447368421052632,0.6512237762237763,1,13,6,37,2,3
autoresearch_d3_final_reader_profile,autoresearch_d3_final_reader_profile__D3_dfm_residual_gaze_only__logistic_regression,AutoResearch_D3_FinalReaderProfile,D3_dfm_residual_gaze_only,logistic_regression,reader_aggregated,leave_one_participant_out,0.9500000000000001,0.6447368421052632,0.6512237762237763,1,13,6,37,2,3
autoresearch_d3_final_reader_profile,autoresearch_d3_final_reader_profile__D3_dfm_residual_gaze_only__logistic_regression,AutoResearch_D3_FinalReaderProfile,D3_dfm_residual_gaze_only,logistic_regression,reader_aggregated,leave_one_participant_out,0.96,0.6447368421052632,0.6512237762237763,1,13,6,37,1,3
autoresearch_d3_final_reader_profile,autoresearch_d3_final_reader_profile__D3_dfm_residual_gaze_only__logistic_regression,AutoResearch_D3_FinalReaderProfile,D3_dfm_residual_gaze_only,logistic_regression,reader_aggregated,leave_one_participant_out,0.97,0.631578947368421,0.6305555555555555,0,14,5,38,1,3
autoresearch_d3_final_reader_profile,autoresearch_d3_final_reader_profile__D3_dfm_residual_gaze_only__logistic_regression,AutoResearch_D3_FinalReaderProfile,D3_dfm_residual_gaze_only,logistic_regression,reader_aggregated,leave_one_participant_out,0.98,0.6052631578947368,0.5914954610606784,0,15,4,38,2,3
autoresearch_d3_final_reader_profile,autoresearch_d3_final_reader_profile__D3_dfm_residual_gaze_only__logistic_regression,AutoResearch_D3_FinalReaderProfile,D3_dfm_residual_gaze_only,logistic_regression,reader_aggregated,leave_one_participant_out,0.99,0.5789473684210527,0.5494071146245059,0,16,3,38,3,3
autoresearch_d3_final_reader_profile,autoresearch_d3_final_reader_profile__D3_dfm_residual_gaze_only__logistic_regression,AutoResearch_D3_FinalReaderProfile,D3_dfm_residual_gaze_only,logistic_regression,reader_aggregated,leave_one_participant_out,1.0,0.5,0.4,0,19,0,38,6,3
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.0,0.5,0.18518518518518517,187,0,55,0,16,14
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.01,0.5042780748663102,0.2114737460605737,182,1,54,5,13,14
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.02,0.5122994652406417,0.22831632653061223,179,1,54,8,10,14
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.03,0.5149732620320856,0.23383858929234688,178,1,54,9,14,14
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.04,0.5229946524064171,0.25014084507042256,175,1,54,12,17,14
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.05,0.5245989304812834,0.26801293819389804,171,2,53,16,15,14
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.06,0.5272727272727272,0.2731717538590487,170,2,53,17,19,14
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.07,0.5272727272727272,0.2731717538590487,170,2,53,17,26,14
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.08,0.5406417112299465,0.29840459698279603,165,2,53,22,25,14
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.09,0.5475935828877005,0.32392908877698834,159,3,52,28,22,14
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.1,0.5502673796791444,0.32864650641854054,158,3,52,29,25,14
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.11,0.5663101604278075,0.3563277563277563,152,3,52,35,24,14
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.12,0.5850267379679144,0.38738368910782706,145,3,52,42,22,14
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.13,0.5957219251336898,0.40459267359212686,141,3,52,46,18,14
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.14,0.5919786096256685,0.4090000853898045,139,4,51,48,18,14
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.15,0.5962566844919786,0.425531551532747,134,5,50,53,21,14
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.16,0.6096256684491979,0.4456752136752137,129,5,50,58,17,14
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.17,0.6229946524064172,0.4653994348831236,124,5,50,63,14,14
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.18,0.6229946524064172,0.4653994348831236,124,5,50,63,19,14
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.19,0.6283422459893048,0.4731826051183599,122,5,50,65,21,14
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.2,0.6470588235294117,0.5,115,5,50,72,18,14
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.21,0.6497326203208555,0.5037822003963126,114,5,50,73,24,14
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.22,0.6550802139037433,0.5113136229482732,112,5,50,75,25,14
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.23,0.6684491978609626,0.5299667036625971,107,5,50,80,20,14
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.24,0.6818181818181818,0.54840509949598,102,5,50,85,16,14
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.25,0.6951871657754011,0.5666736886454603,97,5,50,90,15,14
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.26,0.704812834224599,0.5870600782083185,90,6,49,97,10,14
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.27,0.7037433155080214,0.5927676333691372,87,7,48,100,9,14
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.28,0.7037433155080214,0.5927676333691372,87,7,48,100,12,14
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.29,0.7064171122994652,0.5963411353241861,86,7,48,101,13,14
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.3,0.7171122994652406,0.6106300280213324,82,7,48,105,10,14
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.31,0.7197860962566844,0.6142028985507246,81,7,48,106,11,14
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.32,0.7042780748663101,0.6072789599401929,80,9,46,107,12,14
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.33,0.7122994652406417,0.6179040904751414,77,9,46,110,10,14
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.34,0.7176470588235293,0.625,75,9,46,112,9,14
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.35000000000000003,0.7203208556149732,0.6285529357374018,74,9,46,113,8,14
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.36,0.7283422459893047,0.6392367322599881,71,9,46,116,7,14
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.37,0.7219251336898396,0.637317347321094,70,10,45,117,8,14
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.38,0.7064171122994652,0.6297247775741892,69,12,43,118,11,14
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.39,0.7090909090909091,0.6332499810563006,68,12,43,119,12,14
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.4,0.7090909090909091,0.6332499810563006,68,12,43,119,13,14
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.41000000000000003,0.7053475935828877,0.6346157521548841,66,13,42,121,14,14
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.42,0.7133689839572193,0.645216049382716,63,13,42,124,13,14
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.43,0.718716577540107,0.6523258522947891,61,13,42,126,12,14
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.44,0.7240641711229947,0.6594746716697937,59,13,42,128,12,14
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.45,0.7085561497326203,0.6511660051734691,58,15,40,129,14,14
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.46,0.713903743315508,0.6582940556450491,56,15,40,131,12,14
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.47000000000000003,0.7219251336898396,0.6690797940797941,53,15,40,134,12,14
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.48,0.7299465240641712,0.6799918624758416,50,15,40,137,13,14
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.49,0.7352941176470589,0.6873449131513648,48,15,40,139,11,14
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.5,0.7379679144385027,0.6910468659912692,47,15,40,140,9,14
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.51,0.7315508021390374,0.6884551495016611,46,16,39,141,10,14
benchmark_bridge_d3_full_data,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,BenchmarkBridge_D3_FullData,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.52,0.7395721925133689,0.6996571236248132,43,16,39,144,9,14
