evidence_id,source_phase,model_name,candidate_id,split_regime,prefix_type,prefix_value,evidence_budget,feature_family,calibrator,threshold_policy,threshold_source,accumulator,evaluation_level,AUROC,PR_AUC,balanced_accuracy,macro_F1,Brier,n_readers,n_prefix_rows,stable_enough_rate,result_origin,result_scope,preferred_for_future_tables,notes
online_v1_prefix_00001,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,participant_grouped_kfold,chronological_prefix,1000,chronological_prefix:1000,all_allowed_online,identity,fixed_0_5,fixed_0_5,,trial_or_prefix_level,0.8587257617728532,0.7982738450874347,0.7105263157894737,0.6984126984126984,0.1832485327427672,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00002,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,participant_grouped_kfold,chronological_prefix,250,chronological_prefix:250,all_allowed_online,identity,fixed_0_5,fixed_0_5,,trial_or_prefix_level,0.8933518005540166,0.843472187502003,0.7894736842105263,0.761352657004831,0.1631255757434603,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00003,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,participant_grouped_kfold,chronological_prefix,50,chronological_prefix:50,all_allowed_online,identity,fixed_0_5,fixed_0_5,,trial_or_prefix_level,0.7188365650969529,0.508264181995358,0.6973684210526316,0.6998946998947,0.2416748939572916,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00004,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,participant_grouped_kfold,chronological_prefix,500,chronological_prefix:500,all_allowed_online,identity,fixed_0_5,fixed_0_5,,trial_or_prefix_level,0.8975069252077562,0.8461281620569545,0.8026315789473684,0.7905111927831607,0.1436698651724948,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00005,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,participant_grouped_kfold,chronological_prefix,all,chronological_prefix:all,all_allowed_online,identity,fixed_0_5,fixed_0_5,,trial_or_prefix_level,0.9044321329639888,0.8925663517768783,0.8289473684210527,0.8115079365079365,0.1219177007264539,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00006,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,participant_grouped_kfold,speech_prefix,1,speech_prefix:1,all_allowed_online,identity,fixed_0_5,fixed_0_5,,trial_or_prefix_level,0.8684210526315789,0.8002103566776451,0.7763157894736842,0.768918918918919,0.1623479520344805,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00007,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,participant_grouped_kfold,speech_prefix,2,speech_prefix:2,all_allowed_online,identity,fixed_0_5,fixed_0_5,,trial_or_prefix_level,0.8228228228228228,0.7597893711575108,0.6981981981981982,0.6857142857142857,0.1945424933624185,55.0,55.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00008,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,participant_grouped_kfold,speech_prefix,3,speech_prefix:3,all_allowed_online,identity,fixed_0_5,fixed_0_5,,trial_or_prefix_level,0.8545454545454545,0.7373268398268398,0.7787878787878788,0.7243589743589745,0.1671530023340149,43.0,43.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00009,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,participant_grouped_kfold,speech_prefix,all,speech_prefix:all,all_allowed_online,identity,fixed_0_5,fixed_0_5,,trial_or_prefix_level,0.9044321329639888,0.8925663517768783,0.8289473684210527,0.8115079365079365,0.1219177007264539,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00010,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,participant_grouped_kfold,trial_or_text_prefix,1,trial_or_text_prefix:1,all_allowed_online,identity,fixed_0_5,fixed_0_5,,trial_or_prefix_level,0.8684210526315789,0.8002103566776451,0.7763157894736842,0.768918918918919,0.1623479520344805,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00011,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,participant_grouped_kfold,trial_or_text_prefix,2,trial_or_text_prefix:2,all_allowed_online,identity,fixed_0_5,fixed_0_5,,trial_or_prefix_level,0.8228228228228228,0.7597893711575108,0.6981981981981982,0.6857142857142857,0.1945424933624185,55.0,55.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00012,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,participant_grouped_kfold,trial_or_text_prefix,3,trial_or_text_prefix:3,all_allowed_online,identity,fixed_0_5,fixed_0_5,,trial_or_prefix_level,0.8545454545454545,0.7373268398268398,0.7787878787878788,0.7243589743589745,0.1671530023340149,43.0,43.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00013,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,participant_grouped_kfold,trial_or_text_prefix,all,trial_or_text_prefix:all,all_allowed_online,identity,fixed_0_5,fixed_0_5,,trial_or_prefix_level,0.9044321329639888,0.8925663517768783,0.8289473684210527,0.8115079365079365,0.1219177007264539,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00014,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,participant_grouped_kfold,word_count_prefix,100,word_count_prefix:100,all_allowed_online,identity,fixed_0_5,fixed_0_5,,trial_or_prefix_level,0.7950138504155124,0.7063895401144649,0.6973684210526316,0.6826072715361939,0.2260471958276252,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00015,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,participant_grouped_kfold,word_count_prefix,1000,word_count_prefix:1000,all_allowed_online,identity,fixed_0_5,fixed_0_5,,trial_or_prefix_level,0.8587257617728532,0.7982738450874347,0.7105263157894737,0.6984126984126984,0.1832485327427672,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00016,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,participant_grouped_kfold,word_count_prefix,250,word_count_prefix:250,all_allowed_online,identity,fixed_0_5,fixed_0_5,,trial_or_prefix_level,0.8933518005540166,0.843472187502003,0.7894736842105263,0.761352657004831,0.1631255757434603,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00017,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,participant_grouped_kfold,word_count_prefix,50,word_count_prefix:50,all_allowed_online,identity,fixed_0_5,fixed_0_5,,trial_or_prefix_level,0.7188365650969529,0.508264181995358,0.6973684210526316,0.6998946998947,0.2416748939572916,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00018,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,participant_grouped_kfold,word_count_prefix,500,word_count_prefix:500,all_allowed_online,identity,fixed_0_5,fixed_0_5,,trial_or_prefix_level,0.8975069252077562,0.8461281620569545,0.8026315789473684,0.7905111927831607,0.1436698651724948,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00019,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,participant_grouped_kfold,word_count_prefix,all,word_count_prefix:all,all_allowed_online,identity,fixed_0_5,fixed_0_5,,trial_or_prefix_level,0.9044321329639888,0.8925663517768783,0.8289473684210527,0.8115079365079365,0.1219177007264539,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00020,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,participant_grouped_kfold,chronological_prefix,100,chronological_prefix:100,dfm_exposure_prefix,identity,fixed_0_5,fixed_0_5,,trial_or_prefix_level,0.4709141274238227,0.3817642525604088,0.5,0.489769820971867,0.3018192141463643,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00021,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,participant_grouped_kfold,chronological_prefix,1000,chronological_prefix:1000,dfm_exposure_prefix,identity,fixed_0_5,fixed_0_5,,trial_or_prefix_level,0.5270083102493075,0.4478425148955289,0.5526315789473684,0.5476190476190476,0.2807394945323263,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00022,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,participant_grouped_kfold,chronological_prefix,250,chronological_prefix:250,dfm_exposure_prefix,identity,fixed_0_5,fixed_0_5,,trial_or_prefix_level,0.5006925207756232,0.4049824598561377,0.5131578947368421,0.5043478260869565,0.2946114716188788,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00023,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,participant_grouped_kfold,chronological_prefix,50,chronological_prefix:50,dfm_exposure_prefix,identity,fixed_0_5,fixed_0_5,,trial_or_prefix_level,0.3843490304709141,0.2942259539184759,0.4342105263157895,0.4309178743961352,0.3247921823591289,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00024,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,participant_grouped_kfold,chronological_prefix,500,chronological_prefix:500,dfm_exposure_prefix,identity,fixed_0_5,fixed_0_5,,trial_or_prefix_level,0.4903047091412742,0.3671070293775312,0.5131578947368421,0.5043478260869565,0.2985500995672279,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00025,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,participant_grouped_kfold,chronological_prefix,all,chronological_prefix:all,dfm_exposure_prefix,identity,fixed_0_5,fixed_0_5,,trial_or_prefix_level,0.6218836565096952,0.4938468591951565,0.6052631578947368,0.6052631578947368,0.2595579526711649,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00026,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,participant_grouped_kfold,speech_prefix,1,speech_prefix:1,dfm_exposure_prefix,identity,fixed_0_5,fixed_0_5,,trial_or_prefix_level,0.4764542936288088,0.3864045214285038,0.4868421052631579,0.4818181818181818,0.3102619617039103,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00027,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,participant_grouped_kfold,speech_prefix,2,speech_prefix:2,dfm_exposure_prefix,identity,fixed_0_5,fixed_0_5,,trial_or_prefix_level,0.5135135135135136,0.3977485411609532,0.5743243243243243,0.5678571428571428,0.2829051553091483,55.0,55.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00028,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,participant_grouped_kfold,speech_prefix,3,speech_prefix:3,dfm_exposure_prefix,identity,fixed_0_5,fixed_0_5,,trial_or_prefix_level,0.4878787878787878,0.3572360178282217,0.4833333333333333,0.4798387096774194,0.2628687559748379,43.0,43.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00029,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,participant_grouped_kfold,speech_prefix,all,speech_prefix:all,dfm_exposure_prefix,identity,fixed_0_5,fixed_0_5,,trial_or_prefix_level,0.6218836565096952,0.4938468591951565,0.6052631578947368,0.6052631578947368,0.2595579526711649,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00030,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,participant_grouped_kfold,trial_or_text_prefix,1,trial_or_text_prefix:1,dfm_exposure_prefix,identity,fixed_0_5,fixed_0_5,,trial_or_prefix_level,0.4764542936288088,0.3864045214285038,0.4868421052631579,0.4818181818181818,0.3102619617039103,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00031,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,participant_grouped_kfold,trial_or_text_prefix,2,trial_or_text_prefix:2,dfm_exposure_prefix,identity,fixed_0_5,fixed_0_5,,trial_or_prefix_level,0.5135135135135136,0.3977485411609532,0.5743243243243243,0.5678571428571428,0.2829051553091483,55.0,55.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00032,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,participant_grouped_kfold,trial_or_text_prefix,3,trial_or_text_prefix:3,dfm_exposure_prefix,identity,fixed_0_5,fixed_0_5,,trial_or_prefix_level,0.4878787878787878,0.3572360178282217,0.4833333333333333,0.4798387096774194,0.2628687559748379,43.0,43.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00033,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,participant_grouped_kfold,trial_or_text_prefix,all,trial_or_text_prefix:all,dfm_exposure_prefix,identity,fixed_0_5,fixed_0_5,,trial_or_prefix_level,0.6218836565096952,0.4938468591951565,0.6052631578947368,0.6052631578947368,0.2595579526711649,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00034,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,participant_grouped_kfold,word_count_prefix,100,word_count_prefix:100,dfm_exposure_prefix,identity,fixed_0_5,fixed_0_5,,trial_or_prefix_level,0.4709141274238227,0.3817642525604088,0.5,0.489769820971867,0.3018192141463643,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00035,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,participant_grouped_kfold,word_count_prefix,1000,word_count_prefix:1000,dfm_exposure_prefix,identity,fixed_0_5,fixed_0_5,,trial_or_prefix_level,0.5270083102493075,0.4478425148955289,0.5526315789473684,0.5476190476190476,0.2807394945323263,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00036,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,participant_grouped_kfold,word_count_prefix,250,word_count_prefix:250,dfm_exposure_prefix,identity,fixed_0_5,fixed_0_5,,trial_or_prefix_level,0.5006925207756232,0.4049824598561377,0.5131578947368421,0.5043478260869565,0.2946114716188788,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00037,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,participant_grouped_kfold,word_count_prefix,50,word_count_prefix:50,dfm_exposure_prefix,identity,fixed_0_5,fixed_0_5,,trial_or_prefix_level,0.3843490304709141,0.2942259539184759,0.4342105263157895,0.4309178743961352,0.3247921823591289,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00038,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,participant_grouped_kfold,word_count_prefix,500,word_count_prefix:500,dfm_exposure_prefix,identity,fixed_0_5,fixed_0_5,,trial_or_prefix_level,0.4903047091412742,0.3671070293775312,0.5131578947368421,0.5043478260869565,0.2985500995672279,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00039,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,participant_grouped_kfold,word_count_prefix,all,word_count_prefix:all,dfm_exposure_prefix,identity,fixed_0_5,fixed_0_5,,trial_or_prefix_level,0.6218836565096952,0.4938468591951565,0.6052631578947368,0.6052631578947368,0.2595579526711649,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
