evidence_id,source_phase,source_file,source_row_identifier,model_family,model_name,candidate_id,algorithm_regime,task,evaluation_level,split_regime,data_scope,prefix_type,prefix_value,evidence_budget,feature_family,calibrator,threshold_policy,threshold_source,accumulator,stopping_policy,clean_or_oracle,result_origin,result_scope,preferred_for_future_tables,preferred_for_future_figures,official_claim_allowed,benchmark_relative_claim_allowed,n_predictions,n_readers,n_trials,n_prefix_rows,coverage,AUROC,PR_AUC,balanced_accuracy,macro_F1,Brier,RMSE,MAE,R2,calibration_intercept,calibration_slope,CI_low,CI_high,p_value,metric_scale,value_source_text,source_trace_status,notes
D3OnlineTargetedOptimization_v1_online_prefix_00034,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,34,D3,online_v1_legal_calibration,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,speech_prefix,3,speech_prefix:3,all_allowed_online,isotonic,,,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.9074074074074074,0.7916666666666666,0.8333333333333333,0.8736842105263158,0.0911458333333333,,,,0.4000680001812026,0.0338996339709889,,,,proportion_0_1_for_performance_metrics,Row 34 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,exact_file_trace,Legal calibration rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00035,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,35,D3,online_v1_legal_calibration,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,speech_prefix,3,speech_prefix:3,all_allowed_online,logistic_recalibration_uncertainty,,,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.7407407407407407,0.7666666666666666,0.6666666666666666,0.7,0.1327599183966956,,,,0.6186043274603331,0.1739549038988894,,,,proportion_0_1_for_performance_metrics,Row 35 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,exact_file_trace,Legal calibration rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00036,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,36,D3,online_v1_legal_calibration,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,speech_prefix,all,speech_prefix:all,all_allowed_online,identity,,,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.9,0.8711111111111112,0.8,0.784688995215311,0.1562831402671946,,,,0.4449150765547689,0.0542886545011471,,,,proportion_0_1_for_performance_metrics,Row 36 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,exact_file_trace,Legal calibration rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00037,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,37,D3,online_v1_legal_calibration,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,speech_prefix,all,speech_prefix:all,all_allowed_online,sigmoid,,,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.9,0.8711111111111112,0.75,0.7619047619047619,0.1203591032484174,,,,0.5200924870652872,0.1015116105355427,,,,proportion_0_1_for_performance_metrics,Row 37 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,exact_file_trace,Legal calibration rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00038,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,38,D3,online_v1_legal_calibration,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,speech_prefix,all,speech_prefix:all,all_allowed_online,isotonic,,,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.81,0.7666666666666666,0.75,0.7619047619047619,0.1493575207860922,,,,0.4478735141481443,0.0278298673405845,,,,proportion_0_1_for_performance_metrics,Row 38 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,exact_file_trace,Legal calibration rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00039,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,39,D3,online_v1_legal_calibration,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,speech_prefix,all,speech_prefix:all,all_allowed_online,logistic_recalibration_uncertainty,,,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.98,0.9666666666666666,0.8,0.8295454545454546,0.0936043233254669,,,,0.5364242654486934,0.1528653554294781,,,,proportion_0_1_for_performance_metrics,Row 39 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,exact_file_trace,Legal calibration rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00040,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,40,D3,online_v1_legal_calibration,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,trial_or_text_prefix,1,trial_or_text_prefix:1,all_allowed_online,identity,,,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.84,0.7592857142857143,0.6499999999999999,0.6411483253588517,0.2029629484379671,,,,0.3725473594038589,0.0498833725098809,,,,proportion_0_1_for_performance_metrics,Row 40 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,exact_file_trace,Legal calibration rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00041,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,41,D3,online_v1_legal_calibration,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,trial_or_text_prefix,1,trial_or_text_prefix:1,all_allowed_online,sigmoid,,,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.84,0.7592857142857143,0.6000000000000001,0.6031746031746031,0.1569339905054496,,,,0.5011377272952118,0.1548237626817046,,,,proportion_0_1_for_performance_metrics,Row 41 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,exact_file_trace,Legal calibration rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00042,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,42,D3,online_v1_legal_calibration,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,trial_or_text_prefix,1,trial_or_text_prefix:1,all_allowed_online,isotonic,,,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.91,0.7749999999999999,0.7,0.7204968944099379,0.1115829973964894,,,,0.4481802809292339,0.0364835997392758,,,,proportion_0_1_for_performance_metrics,Row 42 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,exact_file_trace,Legal calibration rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00043,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,43,D3,online_v1_legal_calibration,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,trial_or_text_prefix,1,trial_or_text_prefix:1,all_allowed_online,logistic_recalibration_uncertainty,,,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.84,0.7592857142857143,0.6000000000000001,0.6031746031746031,0.1498440832531899,,,,0.5201172919436533,0.1813771368862012,,,,proportion_0_1_for_performance_metrics,Row 43 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,exact_file_trace,Legal calibration rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00044,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,44,D3,online_v1_legal_calibration,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,trial_or_text_prefix,2,trial_or_text_prefix:2,all_allowed_online,identity,,,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.7999999999999999,0.6428571428571428,0.725,0.6888888888888889,0.2103233831615949,,,,0.3942571628830292,0.0381218754399317,,,,proportion_0_1_for_performance_metrics,Row 44 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,exact_file_trace,Legal calibration rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00045,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,45,D3,online_v1_legal_calibration,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,trial_or_text_prefix,2,trial_or_text_prefix:2,all_allowed_online,sigmoid,,,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.7999999999999999,0.6428571428571428,0.575,0.5757575757575758,0.1432462894373554,,,,0.4888299127480766,0.1339487427970845,,,,proportion_0_1_for_performance_metrics,Row 45 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,exact_file_trace,Legal calibration rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00046,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,46,D3,online_v1_legal_calibration,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,trial_or_text_prefix,2,trial_or_text_prefix:2,all_allowed_online,isotonic,,,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.85,0.6785714285714286,0.575,0.5757575757575758,0.1652557319223986,,,,0.4725090737753343,0.0342643072513373,,,,proportion_0_1_for_performance_metrics,Row 46 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,exact_file_trace,Legal calibration rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00047,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,47,D3,online_v1_legal_calibration,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,trial_or_text_prefix,2,trial_or_text_prefix:2,all_allowed_online,logistic_recalibration_uncertainty,,,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.7749999999999999,0.6178571428571429,0.575,0.5757575757575758,0.1882604709709986,,,,0.4487322626157783,0.132677902815424,,,,proportion_0_1_for_performance_metrics,Row 47 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,exact_file_trace,Legal calibration rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00048,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,48,D3,online_v1_legal_calibration,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,trial_or_text_prefix,3,trial_or_text_prefix:3,all_allowed_online,identity,,,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.888888888888889,0.8333333333333333,0.7777777777777777,0.7777777777777777,0.1377436615395054,,,,0.3832532374484103,0.0841075030570444,,,,proportion_0_1_for_performance_metrics,Row 48 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,exact_file_trace,Legal calibration rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00049,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,49,D3,online_v1_legal_calibration,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,trial_or_text_prefix,3,trial_or_text_prefix:3,all_allowed_online,sigmoid,,,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.888888888888889,0.8333333333333333,0.6666666666666666,0.7,0.1296892422709226,,,,0.6724127900168918,0.2115869626267563,,,,proportion_0_1_for_performance_metrics,Row 49 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,exact_file_trace,Legal calibration rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00050,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,50,D3,online_v1_legal_calibration,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,trial_or_text_prefix,3,trial_or_text_prefix:3,all_allowed_online,isotonic,,,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.9074074074074074,0.7916666666666666,0.8333333333333333,0.8736842105263158,0.0911458333333333,,,,0.4000680001812026,0.0338996339709889,,,,proportion_0_1_for_performance_metrics,Row 50 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,exact_file_trace,Legal calibration rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00051,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,51,D3,online_v1_legal_calibration,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,trial_or_text_prefix,3,trial_or_text_prefix:3,all_allowed_online,logistic_recalibration_uncertainty,,,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.7407407407407407,0.7666666666666666,0.6666666666666666,0.7,0.1327599183966956,,,,0.6186043274603331,0.1739549038988894,,,,proportion_0_1_for_performance_metrics,Row 51 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,exact_file_trace,Legal calibration rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00052,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,52,D3,online_v1_legal_calibration,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,trial_or_text_prefix,all,trial_or_text_prefix:all,all_allowed_online,identity,,,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.9,0.8711111111111112,0.8,0.784688995215311,0.1562831402671946,,,,0.4449150765547689,0.0542886545011471,,,,proportion_0_1_for_performance_metrics,Row 52 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,exact_file_trace,Legal calibration rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00053,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,53,D3,online_v1_legal_calibration,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,trial_or_text_prefix,all,trial_or_text_prefix:all,all_allowed_online,sigmoid,,,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.9,0.8711111111111112,0.75,0.7619047619047619,0.1203591032484174,,,,0.5200924870652872,0.1015116105355427,,,,proportion_0_1_for_performance_metrics,Row 53 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,exact_file_trace,Legal calibration rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00054,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,54,D3,online_v1_legal_calibration,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,trial_or_text_prefix,all,trial_or_text_prefix:all,all_allowed_online,isotonic,,,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.81,0.7666666666666666,0.75,0.7619047619047619,0.1493575207860922,,,,0.4478735141481443,0.0278298673405845,,,,proportion_0_1_for_performance_metrics,Row 54 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,exact_file_trace,Legal calibration rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00055,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,55,D3,online_v1_legal_calibration,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,trial_or_text_prefix,all,trial_or_text_prefix:all,all_allowed_online,logistic_recalibration_uncertainty,,,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.98,0.9666666666666666,0.8,0.8295454545454546,0.0936043233254669,,,,0.5364242654486934,0.1528653554294781,,,,proportion_0_1_for_performance_metrics,Row 55 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,exact_file_trace,Legal calibration rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00056,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,56,D3,online_v1_legal_calibration,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,word_count_prefix,100,word_count_prefix:100,all_allowed_online,identity,,,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.7,0.6131313131313132,0.6000000000000001,0.6031746031746031,0.2736207639337528,,,,0.4413395054591994,0.0419832472754592,,,,proportion_0_1_for_performance_metrics,Row 56 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,exact_file_trace,Legal calibration rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00057,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,57,D3,online_v1_legal_calibration,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,word_count_prefix,100,word_count_prefix:100,all_allowed_online,sigmoid,,,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.7,0.6131313131313132,0.6,0.5833333333333334,0.2110025663965037,,,,0.531643979509053,0.1166791867296497,,,,proportion_0_1_for_performance_metrics,Row 57 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,exact_file_trace,Legal calibration rows from fast/truncated v1 online run.
